release_date,title,production_budget,domestic_gross,worldwide_gross,year,movie_id,genres,director_name,actor_name,release_month,season,movie_profit/loss,top_actor,high_profit
2017-12-22,Father Figures,25000000,17501244,21038441,2017,tt1966359,"['Adventure', 'Comedy', 'Drama']",Lawrence Sher,Owen Wilson,December,Winter,-3961559,False,0
2017-12-22,Father Figures,25000000,17501244,21038441,2017,tt2925960,['Documentary'],Gillian Hrankowski,Nicolas Cage,December,Winter,-3961559,False,0
2013-10-25,The Counselor,25000000,16973715,71009334,2013,tt2193215,"['Crime', 'Drama', 'Thriller']",Ridley Scott,Michael Fassbender,October,Fall,46009334,False,1
2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,2018,tt1555069,"['Biography', 'Drama', 'History']",Thomas Imbach,Mehdi Dehbi,December,Winter,21734733,False,1
2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,2018,tt2328900,"['Biography', 'Drama', 'History']",Josie Rourke,Jack Lowden,December,Winter,21734733,False,1
2009-11-06,The Box,25000000,15051977,34356760,2009,tt1728200,['Drama'],Andrijana Stojkovic,Ivan Djordjevic,November,Fall,9356760,False,1
2009-11-06,The Box,25000000,15051977,34356760,2009,tt5047858,"['Drama', 'War']",Jeffrey Vasseur,Nicolas Cage,November,Fall,9356760,False,1
2009-11-06,The Box,25000000,15051977,34356760,2009,tt5633056,['Documentary'],Jennifer Oey,Ian Nettleton,November,Fall,9356760,False,1
2009-11-06,The Box,25000000,15051977,34356760,2009,tt5678896,['Thriller'],Jack O'Donoghue,Isaac Stewart,November,Fall,9356760,False,1
2010-10-08,My Soul to Take,25000000,14744435,16727470,2010,tt0872230,"['Horror', 'Mystery', 'Thriller']",Wes Craven,Max Thieriot,October,Fall,-8272530,False,0
2011-09-09,Warrior,25000000,13657115,24215385,2011,tt4163390,['Drama'],Candace Schmidt,Nicolas Cage,September,Fall,-784615,False,0
2017-09-22,Battle of the Sexes,25000000,12638526,18445379,2017,tt4622512,"['Biography', 'Comedy', 'Drama']",Valerie Faris,Steve Carell,September,Fall,-6554621,False,0
2012-12-21,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,2012,tt1792647,['Fantasy'],Andrew Adamson,Igor Zaripov,December,Winter,3012862,False,1
2011-04-15,The Conspirator,25000000,11538204,15907411,2011,tt0968264,"['Crime', 'Drama', 'History']",Robert Redford,James McAvoy,April,Spring,-9092589,False,0
2011-04-15,The Conspirator,25000000,11538204,15907411,2011,tt7520136,['Comedy'],Ken Fanning,Ken Fanning,April,Spring,-9092589,False,0
2011-09-16,Straw Dogs,25000000,10324441,11253821,2011,tt0999913,"['Action', 'Drama', 'Thriller']",Rod Lurie,James Marsden,September,Fall,-13746179,False,0
2002-08-16,Possession,25000000,10103647,14805812,2002,tt2044843,"['Drama', 'Mystery']",Dan Cordle,Garrett Schenck,August,Summer,-10194188,False,0
2002-08-16,Possession,25000000,10103647,14805812,2002,tt2359241,['Horror'],Ralf Kemper,Jörg Feldmeyer,August,Summer,-10194188,False,0
2002-08-16,Possession,25000000,10103647,14805812,2002,tt2998154,['Drama'],Jose Hernandez,Derrick Brown,August,Summer,-10194188,False,0
2009-11-25,The Road,25000000,8114270,29206732,2009,tt1794774,['Documentary'],Tonny Trimarsanto,Nicolas Cage,November,Fall,4206732,False,1
2009-11-25,The Road,25000000,8114270,29206732,2009,tt2063008,"['Crime', 'Drama', 'Horror']",Yam Laranas,TJ Trinidad,November,Fall,4206732,False,1
2009-11-25,The Road,25000000,8114270,29206732,2009,tt2346048,['Drama'],Anna Peräaho,Miska Kajanus,November,Fall,4206732,False,1
2009-11-25,The Road,25000000,8114270,29206732,2009,tt4621482,['Drama'],Rana Salem,Guy Chartouni,November,Fall,4206732,False,1
2009-11-25,The Road,25000000,8114270,29206732,2009,tt5142610,['Documentary'],Zanbo Zhang,Nicolas Cage,November,Fall,4206732,False,1
2018-10-12,Beautiful Boy,25000000,7634767,13031424,2018,tt1226837,"['Biography', 'Drama']",Felix van Groeningen,Steve Carell,October,Fall,-11968576,False,0
2018-10-12,Beautiful Boy,25000000,7634767,13031424,2018,tt1533013,['Drama'],Shawn Ku,Michael Sheen,October,Fall,-11968576,False,0
2007-04-06,The Hoax,25000000,7164995,7164995,2007,tt2497618,"['Crime', 'Documentary', 'Drama']",Rodney Gray,Nicolas Cage,April,Spring,-17835005,False,0
2019-03-15,Captive State,25000000,5958315,8993300,2019,tt5968394,"['Sci-Fi', 'Thriller']",Rupert Wyatt,John Goodman,March,Spring,-16006700,False,0
2008-10-03,Blindness,25000000,3073392,20052958,2008,tt5662990,['Drama'],Ryszard Bugajski,Janusz Gajos,October,Fall,-4947042,False,0
2018-04-13,Sgt. Stubby: An American Hero,25000000,3054285,3645957,2018,tt5314190,"['Adventure', 'Animation', 'Family']",Richard Lanni,Logan Lerman,April,Spring,-21354043,False,0
2011-12-16,Carnage,25000000,2546747,38112154,2011,tt1692486,"['Comedy', 'Drama']",Roman Polanski,Christoph Waltz,December,Winter,13112154,False,1
2011-12-16,Carnage,25000000,2546747,38112154,2011,tt6667360,['Comedy'],Simon Amstell,James Smith,December,Winter,13112154,False,1
2017-09-01,Tulip Fever,25000000,2455635,6792768,2017,tt0491203,"['Drama', 'History', 'Romance']",Justin Chadwick,Dane DeHaan,September,Fall,-18207232,False,0
2016-01-29,Jane Got a Gun,25000000,1513793,3771345,2016,tt2140037,"['Action', 'Drama', 'Western']",Gavin O'Connor,Joel Edgerton,January,Winter,-21228655,False,0
2005-09-16,Venom,25000000,881745,881745,2005,tt1270797,"['Action', 'Sci-Fi', 'Thriller']",Ruben Fleischer,Tom Hardy,September,Fall,-24118255,False,0
2005-09-16,Venom,25000000,881745,881745,2005,tt1931601,['Thriller'],Gary Breslin,Roberto 'Sanz' Sanchez,September,Fall,-24118255,False,0
2005-10-14,Where the Truth Lies,25000000,872142,1415656,2005,tt1961665,['Drama'],Rickey Colbert,Rickey Colbert,October,Fall,-23584344,False,0
1998-09-11,Without Limits,25000000,780326,780326,1998,tt8614260,['Sport'],James Holden,Nicolas Cage,September,Fall,-24219674,False,0
1998-09-11,Without Limits,25000000,780326,780326,1998,tt8619504,['Documentary'],David Gordon Green,Nicolas Cage,September,Fall,-24219674,False,0
2013-03-22,On the Road,25000000,720828,9313302,2013,tt0337692,"['Adventure', 'Drama', 'Romance']",Walter Salles,Sam Riley,March,Spring,-15686698,False,0
2013-03-22,On the Road,25000000,720828,9313302,2013,tt2404548,['Drama'],Harutyun Azaryan,Yero Murian,March,Spring,-15686698,False,0
2013-03-22,On the Road,25000000,720828,9313302,2013,tt3872966,['Documentary'],Marvin Dau,Nicolas Cage,March,Spring,-15686698,False,0
2013-03-22,On the Road,25000000,720828,9313302,2013,tt4339118,['Drama'],Poong-ki Kim,Jin-hee Ji,March,Spring,-15686698,False,0
2013-03-22,On the Road,25000000,720828,9313302,2013,tt5647250,['Drama'],Michael Winterbottom,Paul Popplewell,March,Spring,-15686698,False,0
2010-06-30,Love Ranch,25000000,137885,146149,2010,tt1125929,"['Biography', 'Comedy', 'Drama']",Taylor Hackford,Joe Pesci,June,Summer,-24853851,False,0
2011-07-08,Ironclad,25000000,0,5297411,2011,tt1233301,"['Action', 'Adventure', 'Drama']",Jonathan English,Paul Giamatti,July,Summer,-19702589,False,0
2019-05-10,The Professor and the Madman,25000000,0,5227233,2019,tt5932728,"['Biography', 'Drama', 'Mystery']",Farhad Safinia,Mel Gibson,May,Spring,-19772767,False,0
2015-03-10,Red Sky,25000000,0,91116,2015,tt1836838,"['Drama', 'Romance']",Laya Yourgou,Apostolis Totsikas,March,Spring,-24908884,False,0
2015-03-10,Red Sky,25000000,0,91116,2015,tt1946381,"['Action', 'Thriller']",Mario Van Peebles,Cam Gigandet,March,Spring,-24908884,False,0
2015-03-10,Red Sky,25000000,0,91116,2015,tt3396636,['Thriller'],Patrick Michael Ryder,Alex Hartley,March,Spring,-24908884,False,0
2015-03-10,Red Sky,25000000,0,91116,2015,tt6950432,"['Drama', 'War']",Olivier Lorelle,Cyril Descours,March,Spring,-24908884,False,0
2014-01-10,The Adventurer: The Curse of the Midas Box,25000000,0,0,2014,tt1376213,"['Adventure', 'Family', 'Fantasy']",Jonathan Newman,Aneurin Barnard,January,Winter,-25000000,False,0
2019-12-31,Reagan,25000000,0,0,2019,tt1822382,"['Biography', 'Documentary']",Eugene Jarecki,Nicolas Cage,December,Winter,-25000000,False,0
2012-11-09,Dangerous Liaisons,24200000,17000,10447579,2012,tt2071441,"['Drama', 'Mystery', 'Romance']",Jin-ho Hur,Dong-Gun Jang,November,Fall,-13752421,False,0
2014-06-20,Think Like a Man Too,24000000,65028687,70027933,2014,tt2239832,"['Comedy', 'Romance']",Tim Story,Kevin Hart,June,Summer,46027933,False,1
2016-12-16,Fences,24000000,57682904,64282881,2016,tt3197696,"['Drama', 'Family']",Narayanan Kartha,Srini Kolla,December,Winter,40282881,False,1
2011-10-14,Footloose,24000000,51802742,62989834,2011,tt1068242,"['Comedy', 'Drama', 'Music']",Craig Brewer,Kenny Wormald,October,Fall,38989834,False,1
2017-04-07,Going in Style,24000000,45018541,78672579,2017,tt2568862,"['Comedy', 'Crime']",Zach Braff,Michael Caine,April,Spring,54672579,False,1
1991-07-12,Point Break,24000000,43218387,83531958,1991,tt2058673,"['Action', 'Crime', 'Sport']",Ericson Core,Edgar Ramírez,July,Summer,59531958,False,1
2007-11-21,Hitman,24000000,39687694,99135571,2007,tt2261633,['Action'],Cesar Montano,Cesar Montano,November,Fall,75135571,False,1
2010-08-20,Piranha 3D,24000000,25003155,83660160,2010,tt0464154,"['Comedy', 'Horror']",Alexandre Aja,Jerry O'Connell,August,Summer,59660160,False,1
2010-11-24,Faster,24000000,23240020,35792945,2010,tt1433108,"['Action', 'Crime', 'Drama']",George Tillman Jr.,Dwayne Johnson,November,Fall,11792945,False,1
2011-09-16,I Don't Know How She Does It,24000000,9659074,24474463,2011,tt1742650,"['Comedy', 'Romance']",Douglas McGrath,Pierce Brosnan,September,Fall,474463,False,1
2004-12-17,Beyond the Sea,24000000,6144806,8292914,2004,tt2757252,['Documentary'],Veronika Kaserer,Nicolas Cage,December,Winter,-15707086,False,0
2007-12-31,Flood,24000000,0,4084232,2007,tt8237644,['Documentary'],Ohad Milstein,Nicolas Cage,December,Winter,-19915768,False,0
2015-01-16,The Wedding Ringer,23000000,64460211,80171596,2015,tt0884732,['Comedy'],Jeremy Garelick,Kevin Hart,January,Winter,57171596,False,1
2000-03-17,Final Destination,23000000,53302314,112036870,2000,tt5056454,['Documentary'],Ricardas Marcinkus,Nicolas Cage,March,Spring,89036870,False,1
1976-12-17,King Kong,23000000,52614445,90614445,1976,tt7733440,"['Action', 'Adventure']",Thiago J. Silva,Vinicius Riam,December,Winter,67614445,False,1
2011-10-07,The Ides of March,23000000,40962534,77735925,2011,tt1124035,"['Drama', 'Thriller']",George Clooney,Paul Giamatti,October,Fall,54735925,False,1
2012-01-20,Haywire,23000000,18942396,36374700,2012,tt1506999,"['Action', 'Drama', 'Thriller']",Steven Soderbergh,Ewan McGregor,January,Winter,13374700,False,1
1999-11-12,Anywhere But Here,23000000,18653615,18653615,1999,tt4973502,"['Drama', 'Thriller']",Larry Rosen,Nicolas Cage,November,Fall,-4346385,False,0
2016-02-26,Eddie the Eagle,23000000,15789389,45060480,2016,tt1083452,"['Biography', 'Comedy', 'Drama']",Dexter Fletcher,Taron Egerton,February,Winter,22060480,False,1
2000-08-25,The Crew,23000000,13019253,13019253,2000,tt2629726,['Comedy'],Kate Kaminski,Shawn Harmon,August,Summer,-9980747,False,0
2000-08-25,The Crew,23000000,13019253,13019253,2000,tt4428728,"['Crime', 'Drama', 'Thriller']",Julien Leclercq,Sami Bouajila,August,Summer,-9980747,False,0
2000-08-25,The Crew,23000000,13019253,13019253,2000,tt7721552,['Documentary'],Eslam Rasmy,Nicolas Cage,August,Summer,-9980747,False,0
2013-06-28,Redemption,23000000,36686,13593473,2013,tt1350546,"['Adventure', 'Drama', 'Romance']",Joseph P. Stachura,Derek Burke,June,Summer,-9406527,False,0
2013-06-28,Redemption,23000000,36686,13593473,2013,tt1893256,"['Action', 'Crime', 'Drama']",Steven Knight,Jason Statham,June,Summer,-9406527,False,0
2013-06-28,Redemption,23000000,36686,13593473,2013,tt3059814,"['Drama', 'Music', 'Thriller']",Ric White,Daryl Phillipy,June,Summer,-9406527,False,0
2013-06-28,Redemption,23000000,36686,13593473,2013,tt3104228,"['Family', 'Horror', 'Romance']",Qing Zhu,Denny Huang,June,Summer,-9406527,False,0
2013-06-28,Redemption,23000000,36686,13593473,2013,tt3279418,"['Drama', 'Mystery', 'Thriller']",Tim Martin Crouse,Roberto Aguire,June,Summer,-9406527,False,0
2013-06-28,Redemption,23000000,36686,13593473,2013,tt5621712,"['Crime', 'Drama', 'Thriller']",Uttam Mukherjee,Ben Hamilton,June,Summer,-9406527,False,0
2013-06-28,Redemption,23000000,36686,13593473,2013,tt8666442,['Drama'],Yossi Madmoni,Shahar Even-Tzur,June,Summer,-9406527,False,0
2008-04-25,Rogue,23000000,10452,4673377,2008,tt7917774,['Sci-Fi'],Nobuhiro Suzumura,Takuya Nakayama,April,Spring,-18326623,False,0
2016-11-18,Nocturnal Animals,22500000,10663357,32398681,2016,tt4550098,"['Drama', 'Thriller']",Tom Ford,Jake Gyllenhaal,November,Fall,9898681,False,1
2015-04-24,The Water Diviner,22500000,4200117,31054727,2015,tt3007512,"['Drama', 'History', 'War']",Russell Crowe,Russell Crowe,April,Spring,8554727,False,1
2014-02-28,Son of God,22000000,59700064,70949793,2014,tt1805411,['Documentary'],Khavn,Sadged Cerna,February,Winter,48949793,False,1
2014-08-08,The Hundred-Foot Journey,22000000,54235441,94270488,2014,tt2980648,"['Comedy', 'Drama']",Lasse Hallström,Om Puri,August,Summer,72270488,False,1
1995-07-28,The Net,22000000,50621733,110521733,1995,tt5996202,['Drama'],Ki-duk Kim,Seung-bum Ryoo,July,Summer,88521733,False,1
1995-07-28,The Net,22000000,50621733,110521733,1995,tt6864720,['Drama'],Aleksandra Strelyanaya,Sergey Belyy,July,Summer,88521733,False,1
2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000,49008662,77229695,2012,tt2023453,"['Comedy', 'Family']",David Bowers,Zachary Gordon,August,Summer,55229695,False,1
2005-11-11,Derailed,22000000,36020063,57520063,2005,tt6173644,"['Action', 'Crime']",Seong-Tae Lee,Min-ho Choi,November,Fall,35520063,False,1
2005-11-11,Derailed,22000000,36020063,57520063,2005,tt6877488,['Drama'],Thorsten Nesch,Donald Morin,November,Fall,35520063,False,1
2013-11-22,Delivery Man,22000000,30659817,70536870,2013,tt2387559,"['Comedy', 'Drama']",Ken Scott,Vince Vaughn,November,Fall,48536870,False,1
2016-02-05,"Hail, Caesar!",22000000,30080225,64160680,2016,tt0475290,"['Comedy', 'Drama', 'Music']",Ethan Coen,Josh Brolin,February,Winter,42160680,False,1
2008-08-27,Traitor,22000000,23530831,27882226,2008,tt9805168,"['Action', 'Drama', 'Romance']",Janchivdorj Sengedorj,B. Batmend,August,Summer,5882226,False,1
2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,2017,tt6003368,"['Comedy', 'Family']",David Bowers,Jason Drucker,May,Spring,13609577,False,1
2013-11-27,Homefront,22000000,20158492,51695362,2013,tt2312718,"['Action', 'Thriller']",Gary Fleder,Jason Statham,November,Fall,29695362,False,1
2013-11-27,Homefront,22000000,20158492,51695362,2013,tt2558484,['Drama'],Chip Rossetti,Timothy Paul Taylor,November,Fall,29695362,False,1
2001-09-14,The Glass House,22000000,17951431,22861785,2001,tt3106750,"['Drama', 'Thriller']",Steven Summers,Joseph Sultani,September,Fall,861785,False,1
2015-09-04,The Transporter Refueled,22000000,16029670,69698495,2015,tt2938956,"['Action', 'Adventure', 'Crime']",Camille Delamarre,Ed Skrein,September,Fall,47698495,False,1
1980-06-13,The Island,22000000,15716828,15716828,1980,tt1737256,"['Drama', 'Romance']",Kamen Kalev,Thure Lindhardt,June,Summer,-6283172,False,0
1980-06-13,The Island,22000000,15716828,15716828,1980,tt2611006,"['Documentary', 'News']",Adam Florian,Adam Florian,June,Summer,-6283172,False,0
1980-06-13,The Island,22000000,15716828,15716828,1980,tt6335394,"['Documentary', 'Drama']",Adam Weingrod,Nicolas Cage,June,Summer,-6283172,False,0
1980-06-13,The Island,22000000,15716828,15716828,1980,tt6449204,['Comedy'],Chao Feng,Hua Liu,June,Summer,-6283172,False,0
1980-06-13,The Island,22000000,15716828,15716828,1980,tt9125432,"['Action', 'Thriller']",Toka McBaror,Femi Adebayo,June,Summer,-6283172,False,0
1980-06-13,The Island,22000000,15716828,15716828,1980,tt9823276,['Documentary'],Lars Ostmann,Nicolas Cage,June,Summer,-6283172,False,0
2012-08-22,Hit & Run,22000000,13749300,17216955,2012,tt10300710,"['Action', 'Comedy']",Ody C. Harahap,Joe Taslim,August,Summer,-4783045,False,0
2017-11-17,"Roman J. Israel, Esq.",22000000,11962712,12967012,2017,tt6000478,"['Crime', 'Drama', 'Thriller']",Dan Gilroy,Denzel Washington,November,Fall,-9032988,False,0
2013-12-04,Out of the Furnace,22000000,11330849,15434375,2013,tt1206543,"['Crime', 'Drama', 'Thriller']",Scott Cooper,Christian Bale,December,Winter,-6565625,False,0
2017-12-08,Just Getting Started,22000000,6069605,6756412,2017,tt5721088,"['Action', 'Comedy']",Ron Shelton,Morgan Freeman,December,Winter,-15243588,False,0
2014-10-31,Before I Go to Sleep,22000000,3242457,19563579,2014,tt1726592,"['Drama', 'Horror', 'Mystery']",Rowan Joffe,Colin Firth,October,Fall,-2436421,False,0
2010-10-08,Stone,22000000,1810078,4065020,2010,tt1423995,"['Drama', 'Thriller']",John Curran,Edward Norton,October,Fall,-17934980,False,0
2010-10-08,Stone,22000000,1810078,4065020,2010,tt2156825,"['Crime', 'Drama', 'Thriller']",Vyacheslav Kaminskiy,Sergey Svetlakov,October,Fall,-17934980,False,0
2010-10-08,Stone,22000000,1810078,4065020,2010,tt2355884,"['Action', 'Sci-Fi']",Matthew A. Peters,Rocco Graziano,October,Fall,-17934980,False,0
2012-06-22,To Rome with Love,21500000,16684352,74326015,2012,tt1859650,"['Comedy', 'Music', 'Romance']",Woody Allen,Woody Allen,June,Summer,52826015,False,1
2018-04-06,Blockers,21000000,60311495,94045328,2018,tt2531344,['Comedy'],Kay Cannon,John Cena,April,Spring,73045328,False,1
2019-04-05,Pet Sematary,21000000,54724696,109501146,2019,tt0837563,"['Horror', 'Mystery', 'Thriller']",Kevin Kölsch,Jason Clarke,April,Spring,88501146,False,1
2010-04-16,Death at a Funeral,21000000,42739347,48977233,2010,tt1321509,['Comedy'],Neil LaBute,Chris Rock,April,Spring,27977233,False,1
2017-08-04,Kidnap,21000000,30718107,34836080,2017,tt10300662,['Drama'],Raja Chanda,Dev,August,Summer,13836080,False,1
2017-08-04,Kidnap,21000000,30718107,34836080,2017,tt1458169,"['Crime', 'Drama', 'Thriller']",Luis Prieto,Sage Correa,August,Summer,13836080,False,1
2017-08-04,Kidnap,21000000,30718107,34836080,2017,tt3980966,['Drama'],Simanchal Nayak,Minaketan Das,August,Summer,13836080,False,1
2017-08-04,Kidnap,21000000,30718107,34836080,2017,tt9603698,"['Horror', 'Thriller']",Ahmed Nimal,Ali Fixal,August,Summer,13836080,False,1
2011-12-09,Tinker Tailor Soldier Spy,21000000,24149393,81452811,2011,tt1340800,"['Drama', 'Mystery', 'Thriller']",Tomas Alfredson,Gary Oldman,December,Winter,60452811,False,1
1999-11-05,The Bachelor,21000000,21731001,36882378,1999,tt5748648,"['Comedy', 'Romance']",Antonis Sotiropoulos,Yannis Zouganelis,November,Fall,15882378,False,1
2011-05-06,The Beaver,21000000,970816,5046038,2011,tt1321860,['Drama'],Jodie Foster,Mel Gibson,May,Spring,-15953962,False,0
2017-02-24,Bitter Harvest,21000000,557241,606162,2017,tt3182620,"['Drama', 'Romance', 'War']",George Mendeluk,Max Irons,February,Winter,-20393838,False,0
1999-10-22,Molly,21000000,17396,17396,1999,tt6522982,"['Action', 'Sci-Fi']",Thijs Meuwese,Joost Bolt,October,Fall,-20982604,False,0
1999-10-22,Molly,21000000,17396,17396,1999,tt9411866,['Drama'],Sally Potter,Cory Peterson,October,Fall,-20982604,False,0
2019-02-01,Velvet Buzzsaw,21000000,0,0,2019,tt7043012,"['Horror', 'Mystery', 'Thriller']",Dan Gilroy,Jake Gyllenhaal,February,Winter,-21000000,False,0
2006-08-11,Pulse,20500000,20264436,30241435,2006,tt4161036,"['Drama', 'Fantasy', 'Sci-Fi']",Stevie Cruz-Martin,Daniel Monks,August,Summer,9741435,False,1
2014-07-02,Tammy,20000000,84525432,96407655,2014,tt2103254,"['Comedy', 'Romance']",Ben Falcone,Nicolas Cage,July,Summer,76407655,False,1
